video_name|index|start_frame|end_frame|start_sec|end_sec|target
1584198_1b1|26628|5429|5539|108.58|110.78|Er hat daher zwei Jahre Vorsprung zu seiner alten Klasse.
1584198_1b1|26629|5539|5664|110.78|113.28|Meine Tochter auch, die ist ein Jahr im Voraus und hat eine Klasse übersprungen.
1584198_1b1|26630|5664|5837|113.28|116.74|Für mich ist das eine Belastung, weil sie mit dem Lernstoff hinterher ist.
1584198_1b1|26631|5837|6056|116.74|121.12|Meine Tochter ist jetzt in einer Klasse, in der die Eltern von drei Kindern gehörlos sind.
1584198_1b1|26632|6056|6169|121.12|123.38|Nee Quatsch, doch, mit drei Kindern gehörloser Eltern.
1584198_1b1|26633|6398|6478|127.96|129.56|Meine Tochter ist gerade erst #X geworden.
1584198_1b1|26634|6513|6661|130.26|133.22|Sie muss aber dasselbe lernen wie die anderen. Sie ist eigentlich nicht Schuld an ihrem Rückstand.
1584198_1b1|26635|6661|6802|133.22|136.04|Ihre Zeugnisnote in Deutsch ist auch sehr schlecht.
1584198_1b1|26636|6801|6907|136.02|138.14|Die anderen Noten, zum Beispiel in Mathematik, da ist sie überall super.
1584198_1b1|26637|6906|7027|138.12|140.54|Klar, weil sie gehörlos ist, hat sie mit Deutsch besondere Schwierigkeiten.
1584198_1b1|26638|7076|7149|141.52|142.98|Der Lehrer ist sehr gut.
1584198_1b1|26639|7148|7317|142.96|146.34|Die beiden anderen haben auch gute Noten, aber meine Tochter schafft das nicht.
1584198_1b1|26640|7729|7946|154.58|158.92|Wenn man sich vorstellt, dass die 8. und 7. Klasse dasselbe lernen sollen im Unterricht, ist doch klar, dass das schiefgeht.
1584198_1b1|26641|7945|8002|158.9|160.04|Es fehlt einfach ein Jahr.
1584198_1b1|26642|8001|8199|160.02|163.98|Sie müsste parallel unterrichtet werden. Es ist schwer, den Vorsprung aufzuholen.
1584198_1b1|26643|8199|8356|163.98|167.12|Aber sie hat wohl schon ein halbes Jahr aufgeholt.
1584198_1b1|26644|8356|8412|167.12|168.24|Das braucht ganz schön lange.
1584198_1b1|26645|10261|10303|205.22|206.06|Das ist genau das Gleiche wie in meiner Klasse damals.
1584198_1b1|26646|10303|10400|206.06|208.0|In Deutsch hatte ich Einsen und Zweien.
1584198_1b1|26647|10400|10483|208.0|209.66|Aber wenn ich frei Schreiben wollte, war ich schlecht.
1584198_1b1|26648|10684|10787|213.68|215.74|Wenn ich Dinge aufnehme, brauche ich Zeit, um sie zu verarbeiten.
1584198_1b1|26649|10787|10922|215.74|218.44|Wenn ich etwas aufnehme und das genauso wiedergeben soll, funktioniert das nicht.
1584198_1b1|26650|10922|11019|218.44|220.38|Auch lange Texte einfach herunterzulesen, das ist unmöglich.
1584198_1b1|26651|11019|11105|220.38|222.1|Ich kann den Text lesen und verstehen, aber nicht detailgenau wiedergeben.
1584198_1b1|26652|11105|11154|222.1|223.08|Genauso, wie mit dem Film gerade eben.
1584198_1b1|26653|11154|11308|223.08|226.16|Den Filminhalt aufnehmen und dann ganz genau wiedergeben, fällt mir schwer, aber so ungefähr klappt das schon.
1584198_1b1|26654|11308|11471|226.16|229.42|Wenn der Film zu lang ist und dort ein Witz nach dem andern gezeigt wird, das ist mir zu viel.
1584198_1b1|26655|11471|11555|229.42|231.1|Aber der Film geteilt in Abschnitte, das erleichtert es schon.
1584198_1b1|26656|11832|11876|236.64|237.52|Als er mir dann sagte, dass meine Antwort richtig war, hat mich das beruhigt.
1584198_1b1|26657|11876|12022|237.52|240.44|Dann hatte ich abschnittweise Zeit zum Wiedergeben.
1584198_1b1|26658|12035|12227|240.7|244.54|Ja, das wurde mir einfach so aufgedrückt, ich hätte lieber/
1584198_1b1|26659|12227|12344|244.54|246.88|Ein Video, genau, mit Witzen.
1584198_1b1|26660|12344|12514|246.88|250.28|Das war ein amerikanischer Trickfilm, so ähnlich wie Tom und Jerry und so.
1584198_1b1|26661|12514|12719|250.28|254.38|Ich dachte, ach nicht schlecht, den Film kenne ich ja noch gar nicht, allerdings kenne ich ähnliche Filme, aber das macht ja nichts.
1584198_1b1|26662|12719|12841|254.38|256.82|Für die Kinder ist es dasselbe, sie müssen ja auch darüber nachdenken, was sie da sehen.
1584198_1b1|26663|12841|12982|256.82|259.64|Bei meiner letzen Aufgabe stellte mir der Moderator Fragen über Lehrer und Kinder.
1584198_1b1|26664|13318|13403|266.36|268.06|Das war das gleiche Thema.
1584198_1b1|26665|13403|13693|268.06|273.86|Mein letzter Lehrer ab Klasse sechs, nein Klasse fünf bis sechs, der war gut, das war ein alter Lehrer.
1584198_1b1|26666|13693|13884|273.86|277.68|Das ist immer die Frage, wer schon alt ist und lange an der Gehörlosenschule unterrichtet, der kann auch gebärden.
1584198_1b1|26667|13883|13962|277.66|279.24|Der ist schon gestorben, er ist vor kurzem gestorben.
1584198_1b1|26668|13961|14028|279.22|280.56|Der war aber auch schon alt.
1584198_1b1|26669|14028|14093|280.56|281.86|Der hat gut unterrichtet.
1584198_1b1|26670|14093|14278|281.86|285.56|Der hat da gesessen, und ich sollte vor der Klasse was vorlesen, was typisch für den Deutschunterricht ist.
1584198_1b1|26671|14277|14457|285.54|289.14|Ich habe dann mit Lautsprache aus dem Buch vorgelesen, er hat zugehört und alle haben mich angeschaut.
1584198_1b1|26672|14815|14920|296.3|298.4|Der Lehrer forderte dann auf zu erzählen, worum es ging.
1584198_1b1|26673|14919|15093|298.38|301.86|Ich sollte das dann ganz normal und locker erzählen, egal ob ich Fingeralphabet oder Gebärden benutzt habe, das war mir überlassen.
1584198_1b1|26674|15093|15162|301.86|303.24|Wichtig war ihm, ob ich den Inhalt verstanden hatte, wie es gebärdet war, war unwichtig.
1584198_1b1|26675|15162|15384|303.24|307.68|Er hat dann gesagt: „Na, da hast du noch etwas vergessen.“ oder „Da stimmte etwas nicht.“
1584198_1b1|26676|15383|15434|307.66|308.68|Der Lehrer hat mich dann korrigiert.
1584198_1b1|26677|15433|15590|308.66|311.8|Ich gab zu, dass ich manchmal was Unsinniges dazuerfunden habe, weil ich nicht alles verstanden hatte.
1584198_1b1|26678|15590|15695|311.8|313.9|Da meinte er: „Nein? Ach so, du hast nur ein bisschen verstanden?“
1584198_1b1|26679|15694|15937|313.88|318.74|Damit war Schluss und er hat nochmal in die Runde gefragt, ob noch jemand Fragen dazu hat. Dann hat er die Zensur eingetragen.
1584198_1b1|26680|16140|16224|322.8|324.48|Da hab ich es erst richtig begriffen.
1584198_1b1|26681|16224|16452|324.48|329.04|Wenn Hörende lesen, entsteht in ihrem Kopf ein Bild. Ich war ein bisschen unsicher, weil bei mir viel gefehlt hatte.
1584198_1b1|26682|16452|16604|329.04|332.08|Der Lehrer war ja hörend und hat alles verstanden und hat genau Satz für Satz alles in Gebärden gezeigt.
1584198_1b1|26683|16604|16773|332.08|335.46|Dadurch konnte ich sehen, was ich falsch verstanden hatte.
1584198_1b1|26684|16773|16833|335.46|336.66|So lief das Schüler für Schüler ab.
1584198_1b1|26685|16833|16901|336.66|338.02|So hat dieser Lehrer das gemacht.
1584198_1b1|26686|16901|17100|338.02|342.0|In meiner Klasse hatten wir in Deutsch einen Zweierdurchschnitt, es gab kein großes Gefälle.
1584198_1b1|26687|17100|17194|342.0|343.88|Er hat alle gleich unterrichtet, parallel Deutsch und Gebärden.
1584198_1b1|26688|19387|19427|387.74|388.54|Bei dir als Erzieher.
1584198_1b1|26689|19427|19676|388.54|393.52|Du schreibst was über ein Kind, und dann lesen das die Eltern und denken, der Erzieher ist dumm und kann keine richtigen Sätze schreiben.
1584198_1b1|26690|20036|20129|400.72|402.58|Stimmt, das sagt der Erzieher auch.
1584198_1b1|26691|20160|20271|403.2|405.42|Der Lehrer vertraut auf das, was ich schreibe.
1584198_1b1|26692|20271|20337|405.42|406.74|Die Eltern stellen ihn aber infrage und meinen, alles besser zu wissen.
1584198_1b1|26693|20337|20476|406.74|409.52|Die Erzieher hatten es satt und waren der Meinung, dass alle Eltern schlecht reden würden.
1584198_1b1|26694|20582|20701|411.64|414.02|Die Eltern lassen sich vom Lehrer nichts sagen und beschimpfen ihn nur.
1584198_1b1|26695|20701|20875|414.02|417.5|Die Eltern wollten die Kinder in Schutz nehmen, der Erzieher meinte aber, er wolle sie nur informieren, was den Kindern schwerfalle.
1584198_1b1|26696|20875|20997|417.5|419.94|Der Erzieher schimpft nicht wirklich mit den Kindern, denn dafür ist nicht er verantwortlich, sondern die Eltern.
1584198_1b1|26697|20997|21114|419.94|422.28|Der Erzieher soll die Eltern über das Verhalten des Kindes aufklären, da es sich vielleicht in der Pubertät befindet.
1584198_1b1|26698|21114|21303|422.28|426.06|Wenn ein Kind gegen die Regeln verstößt oder Dummheiten macht, müssen die Eltern mit ihm darüber sprechen.
1584198_1b1|26699|21303|21356|426.06|427.12|Die Eltern haben ein Gespür für ihr Kind.
1584198_1b1|26700|21356|21490|427.12|429.8|Bei anderen passiert so etwas nicht, aber wir schimpfen schon mal mit unserer Tochter.
1584198_1b1|26701|21490|21660|429.8|433.2|Meine Frau und ich schimpfen zwar mit unseren Kindern, aber wir erklären ihnen auch warum, damit sie für die Zukunft lernen.
1584198_1b1|26702|22039|22240|440.78|444.8|Obwohl mein Sohn #schon X Jahre alt ist und seinen eigenen Weg geht, muss ich ihn trotzdem noch erziehen.
1584198_1b1|26703|22240|22312|444.8|446.24|Wenn er zum Beispiel feiert und zu viel trinkt.
1584198_1b1|26704|22312|22444|446.24|448.88|Dann sage ich ihm, er soll vernünftig sein. „Was, wenn du dabei erwischt wirst?“
1584198_1b1|26705|22444|22785|448.88|455.7|Aber ich habe ja mehr Erfahrung im Leben und sage ihm, dass er seine Entscheidungen sehr genau überlegen soll und nicht so schnell entscheiden soll.
1584198_1b1|26706|22785|23002|455.7|460.04|Oder dass er nicht alles ausgeben, sondern an die Zukunft denken soll und sparen und so weiter.
1584198_1b1|26707|23002|23065|460.04|461.3|Das erkläre ich ihm alles.
1584198_1b1|26708|23883|24290|477.66|485.8|Stimmt, sie auszuschimpfen funktioniert nicht, man muss einen anderen Weg suchen.
1584198_1b1|26709|25031|25171|500.62|503.42|Bei vielen Berufen wird ja gesagt, dass Gehörlose die nicht machen können.
1584198_1b1|26710|25171|25259|503.42|505.18|Bei zu vielen, das macht mich sauer.
1584198_1b1|26711|25259|25532|505.18|510.64|Wichtig ist doch, dass ich schaue, welcher Beruf zu mir passt und was ich gerne machen möchte.
1584198_1b1|26712|25532|25655|510.64|513.1|Aber viele trauen Gehörlosen die Berufe nicht zu, das ist empörend.
1584198_1b1|26713|25655|25699|513.1|513.98|Das ist diskriminierend.
1584198_1b1|26714|25699|25961|513.98|519.22|Auch wenn Hörende das nicht so meinen und Gehörlose nicht diskriminieren wollen, sagen sie dann trotzdem, dass es nicht geht und dass es ihnen leidtut.
1584198_1b1|26715|25960|26070|519.2|521.4|Wenn jemand zu mir „tut mir leid“ sagt, empfinde ich das als Beleidigung und werde richtig wütend.
1584198_1b1|26716|26070|26342|521.4|526.84|Für alle möglichen Leute ist es harmlos, dieses „tut mir leid“, aber für mich nicht, für mich ist das kein Spaß.
1584198_1b1|26717|27418|27473|548.36|549.46|Und bei meiner Frau auch.
1584198_1b1|26718|27473|27627|549.46|552.54|Die ist aus Tschechien und hat da als Beruf Elektromonteur gelernt.
1584198_1b1|26719|27627|27744|552.54|554.88|Sie ist dann wegen des Babys nach Deutschland gezogen. Sie wurde ungeplant schwanger.
1584198_1b1|26720|27744|27958|554.88|559.16|Wir haben damals schnell geheiratet. Jetzt sind wir schon 20 Jahre verheiratet, es werden bald 21 Jahre, aber egal.
1584198_1b1|26721|27958|28101|559.16|562.02|Das war zur Zeit des Mauerfalls, da war Chaos und nicht klar, was sie beruflich machen soll.
1584198_1b1|26722|28101|28177|562.02|563.54|Die Arbeitslosen wurden immer mehr.
1584198_1b1|26723|28177|28383|563.54|567.66|Sie hat dann drei Jahre Erziehungszeit genommen.
1584198_1b1|26724|28383|28726|567.66|574.52|Danach musste sie wieder arbeiten und hat eine ABM nach der anderen bekommen, das Geld war immer knapp, aber es gab keine feste Arbeit.
1584198_1b1|26725|28944|29015|578.88|580.3|Das war damals noch nicht, da war es noch ganz in Ordnung.
1584198_1b1|26726|29014|29164|580.28|583.28|Wir wollten schon ein zweites Kind, aber das hat sich aufgrund unserer Situation alles hingezogen, die Zeit flog dahin und unser erstes Kind wurde immer älter.
1584198_1b1|26727|29164|29230|583.28|584.6|Mein Sohn #ist jetzt X und das zweite Kind #X.
1584198_1b1|26728|29229|29337|584.58|586.74|Das sind fünfeinhalb, sogar fast sechs Jahre Altersunterschied.
1584198_1b1|26729|29337|29569|586.74|591.38|Ich fand das zu viel, mir hätten zwei Jahre gereicht. Aber vorher war mir das nicht bewusst, so war das.
1584198_1b1|26730|29569|29701|591.38|594.02|Dann ist also unser zweites Kind, die Tochter geboren, und dann gab es wieder nur ABM.
1584198_1b1|26731|29701|29886|594.02|597.72|Wir haben lange warten müssen, aber jetzt haben wir seit sieben Jahren Arbeit.
1584198_1b1|26732|29885|30226|597.7|604.52|In der Lagerlogistik für Laptops, im Bereich Service und Reparatur, speziell für die Marke Asus, kennst du die?
1584198_1b1|26733|30529|30753|610.58|615.06|Wenn ein Teil veraltet und kaputt ist, wird ein neues besorgt, es ausgetauscht und das Gerät wieder zurückgeschickt.
1584198_1b1|26734|30752|30811|615.04|616.22|Eine Schicht nur, da hatte ich Glück.
1584198_1b1|26735|30810|30949|616.2|618.98|Wir arbeiten beide in nur einer Schicht, in der normalen Schicht, und fühlen uns wohl damit.
1584198_1b1|26736|30949|31030|618.98|620.6|Zwei, drei Schichten, das könnte ich mir nicht vorstellen.
1584198_1b1|26737|31030|31208|620.6|624.16|Weit fahren und dann noch in der zweiten, dritten Schicht arbeiten, das könnte ich nicht, auch, weil die Verkehrsverbindung schlecht ist.
1584198_1b1|26738|31374|31642|627.48|632.84|Ja, Betriebe sind das meistens.
1584198_1b1|26739|31642|31717|632.84|634.34|Stimmt, die Wirtschaft wächst, ja.
1584198_1b1|26740|31725|31831|634.5|636.62|In meinem Betrieb sind wir 20 Arbeitskollegen und der Betrieb ist stabil.
1584198_1b1|26741|32076|32152|641.52|643.04|Nein, keine stimmt nicht, nur teilweise Arbeit.
1584198_1b1|26742|32152|32284|643.04|645.68|Wenn Aufträge da waren, haben wir acht Stunden gearbeitet.
1584198_1b1|26743|32283|32415|645.66|648.3|Wenn es keine Arbeit gab, musste man schon nach vier Stunden nach Hause gehen und damit klarkommen.
1584198_1b1|26744|32414|32495|648.28|649.9|Wenn wir Bescheid bekommen haben, sind wir wieder zurück zur Arbeit.
1584198_1b1|26745|32495|32648|649.9|652.96|Das waren manchmal zwei, drei oder vier Tage. Und dann ging es wieder nach Hause, wenn es nichts gab. Immer im Wechsel.
1584198_1b1|26746|32648|32740|652.96|654.8|Das ging zwei Jahre so, diese Unsicherheit, da war ich ganz schön sauer.
1584198_1b1|26747|32739|32872|654.78|657.44|Auch der Lohn war schlecht, andere fanden das gut, aber ich war nicht zufrieden.
1584198_1b1|26748|33137|33330|662.74|666.6|Das ist prima, aber in meinem speziellen Arbeitsbereich wird die Arbeit, dadurch dass sich alles weiterentwickelt und ich schon alt bin, weniger.
1584198_1b1|26749|33330|33465|666.6|669.3|Das Integrationsamt findet das ja ganz toll.
1584198_1b1|26750|33465|33576|669.3|671.52|Aber ich mache mir Gedanken darüber, wie das mit den Fördermitteln so aussieht.
1584198_1b1|26751|33576|33909|671.52|678.18|Aber wenn man arbeitslos wird, zahlen die für drei Jahre eine Unterstützung, die sich im Laufe der Zeit verringert, aber was kommt dann?
1584198_1b1|26752|35677|35763|713.54|715.26|Das war damals, damals.
1584198_1b1|26753|35887|35994|717.74|719.88|Spät, spät.
1584198_1b1|26754|35994|36086|719.88|721.72|Das gab es in Sachsen schon lange.
1584198_1b1|26755|36086|36191|721.72|723.82|Seit ungefähr 2000.
1584198_1b1|26756|37090|37241|741.8|744.82|Das ist in Sachsen so, klar das ist überall in Deutschland unterschiedlich.
1584198_1b1|26757|37241|37349|744.82|746.98|Aber das ist interessant.
1584198_1b1|26758|38405|38601|768.1|772.02|In Sachsen bekommen auch andere Gehörlose, die im öffentlichen Dienst arbeiten, die Dolmetscher bezahlt.
1584198_1b1|26759|38601|38724|772.02|774.48|Für Versammlungen oder ähnliches, das wird bezahlt.
1584198_1b1|26760|38724|38751|774.48|775.02|Schon lange.
1584198_1b1|26761|38751|38841|775.02|776.82|Erstaunlich, dass es in Sachsen-Anhalt neu ist.
1584198_1b1|26762|38865|39076|777.3|781.52|Sagen die anderen Gehörlosen in den Betrieben nichts und erdulden das einfach so?
1584198_1b1|26763|39318|39487|786.36|789.74|Das stimmt, die Integrationsämter sind da nicht alle gleich.
1584198_1b1|26764|40037|40237|800.74|804.74|Das ist genau das Gegenteil zu Sachsen, wo es immer darum geht, Geld zu sparen, genau das Gegenteil.
1584198_1b1|26765|40237|40402|804.74|808.04|Mein Sohn arbeitet genau wie ich in einem Metallberuf, aber er bekommt viel mehr Unterstützung und auch einen Dolmetscher.
1584198_1b1|26766|40402|40529|808.04|810.58|Acht Stunden am Tag bekommt er Dolmetscher.
1584198_1b1|26767|40529|40707|810.58|814.14|Die Lufthansa ist aber auch eine große Firma.
1584198_1b1|26768|40707|40967|814.14|819.34|Mein Sohn sagt, beim Integrationsamt gab es einen Vortrag und Aufklärung darüber, was Gehörlose besonders brauchen. Mein Sohn war baff.
1584198_1b1|26769|40967|41083|819.34|821.66|Er sagt, dort ist es super. In Sachsen hingegen müsse man immer mehrmals nachfragen.
1584198_1b1|26770|41083|41153|821.66|823.06|Andere meinten dann zu mir: „Woher hast du das? Das ist bescheuert!“
1584198_1b1|26771|41153|41247|823.06|824.94|Wieso soll ich bescheuert sein?
1584198_1b1|26772|41509|41688|830.18|833.76|Deshalb habe ich noch vorsichtig andere Gehörlose gefragt und die kannten auch keine solche Regelung.
1584198_1b1|26773|41688|41917|833.76|838.34|Da war ich verlegen. Vorsichtig zog ich meine Forderung zurück, denn ich fordere oft ein, was ich eigentlich gar nicht brauche.
1584198_1b1|26774|41917|41970|838.34|839.4|Ich brauche das nicht wirklich.
1584198_1b1|26775|42104|42261|842.08|845.22|Ich arbeite jetzt schon seit zwölf Jahren in meinem Betrieb.
1584198_1b1|26776|42261|42343|845.22|846.86|Als ich neu eingestellt wurde, wurden neue Maschinen angeschafft.
1584198_1b1|26777|42343|42481|846.86|849.62|Bis heute sind es immer noch die gleichen Maschinen, die sich langsam abnutzen.
1584198_1b1|26778|42481|42542|849.62|850.84|Ich habe den Chef nach einer neuen Maschinen gefragt.
1584198_1b1|26779|42542|42652|850.84|853.04|Da hieß es, dass es wegen meiner Hörschädigung keine gute Idee sei.
1584198_1b1|26780|42942|42999|858.84|859.98|Was soll ich denn dann machen? Putzen gehen?
1584198_1b1|26781|43068|43231|861.36|864.62|Da wurde ich wirklich wütend. Da war ich richtig sauer auf den Chef.
1584198_1b1|26782|43231|43361|864.62|867.22|Das bin ich bis heute noch. Ich protestiere dagegen.
1584198_1b1|26783|43361|43529|867.22|870.58|Im Moment schaue ich mich nach einer neuen Stelle um.
